Cpd_Id	Name	InChIKey	Smiles	DataSet	CpdClass
CHEMBL4171049	CHEMBL4171049	BGYZVKLCNIDUKT-UHFFFAOYSA-N	Cc1oc(-c2cccc(Cl)c2)nc1CN1CCC(C(=O)NC2CCCc3ccccc32)CC1	SmoAnta	SmoAnta
CHEMBL3262649	CHEMBL3262649	FIENVSBFZUFAFU-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(C(=O)Oc5ccccc5)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta
CHEMBL496603	CHEMBL496603	PZHMWEYKHTVOIV-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3nnc(Cc4ccc(F)cc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL3948161	CHEMBL3948161	VHNMJYCHZDSMID-ZQATVHPOSA-N	Cc1ccc2c(n1)[C@H]([C@@H](C)C(=O)Nc1ccc(Cl)c(-c3ccc(N4C[C@H](C)O[C@H](C)C4)cn3)c1)CC[C@H]2C	SmoAnta	SmoAnta
CHEMBL3906154	CHEMBL3906154	BUAQQQXCXVROEG-DFHBCGBQSA-N	Cc1ccc2c(n1)[C@H]([C@@H](C)C(=O)Nc1ccc(Cl)c(-c3noc(C)n3)c1)CC[C@H]2C	SmoAnta	SmoAnta
CHEMBL3966039	CHEMBL3966039	RUOYEUMJKZIONP-CYBMUJFWSA-N	Cc1c(-c2ccc(C(F)(F)F)cc2)nnc(N2CCN(c3cnc(C(=O)O)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta
CHEMBL3915704	CHEMBL3915704	REUQIRONFPYTOT-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(Cc3ccccc3)CC2)c1C	SmoAnta	SmoAnta
CHEMBL3960935	CHEMBL3960935	LIOVPPURPDQFMB-CYBMUJFWSA-N	Cc1c(-c2ccc(F)cc2)nnc(N2CCN(c3cnc(C(=O)O)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta
CHEMBL3977460	CHEMBL3977460	MKMMPXPZIKKINZ-CQSZACIVSA-N	COC(=O)c1cnc(N2CCN(c3nnc(-c4ccc(F)c(C#N)c4)c(C)c3C)C[C@H]2C)cn1	SmoAnta	SmoAnta
CHEMBL3971008	CHEMBL3971008	GRPLFVZGLYQPHG-XESZBRCGSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(O)CO)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta
CHEMBL3938334	CHEMBL3938334	AHQWNOPSANGZRN-JOCHJYFZSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(=O)NCCN4CCN(C)CC4)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta
CHEMBL3951798	CHEMBL3951798	WPROSJKCWCTPJV-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(N3CCc4ccccc4C3)CC2)c1C	SmoAnta	SmoAnta
CHEMBL3897743	CHEMBL3897743	JQVZWAGDPWSRQH-OAHLLOKOSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(=O)O)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta
CHEMBL3941852	CHEMBL3941852	LIAFPWINRGOUFU-JOCHJYFZSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(=O)N4CCN(C(C)C)CC4)cn3)[C@H](C)C2)c1C	SmoAnta	SmoAnta
CHEMBL3969729	CHEMBL3969729	UNDROGNUVWOCGV-UHFFFAOYSA-N	Cc1c(-c2ccc(C(C)C)cc2)nnc(N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1C	SmoAnta	SmoAnta
CHEMBL3910002	CHEMBL3910002	BNEJONAXBWWXKD-CQSZACIVSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3ncc(C(=O)O)c(C(F)(F)F)n3)[C@H](C)C2)c1C	SmoAnta	SmoAnta
CHEMBL3916441	CHEMBL3916441	DJIDIHUSPOBXQY-UHFFFAOYSA-N	Cc1c(-c2ccccc2)nnc(N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1C	SmoAnta	SmoAnta
CHEMBL3973278	CHEMBL3973278	SKPQDCCUCGACOU-OAHLLOKOSA-N	COC(=O)c1cnc(N2CCN(c3nnc(-c4ccc(OC)cc4)c(C)c3C)C[C@H]2C)cn1	SmoAnta	SmoAnta
CHEMBL3950902	CHEMBL3950902	VTWLMYAQHOTLFJ-QANQIFJLSA-N	C[C@@H]1CC[C@@H]([C@@H](C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)[C@H]2CC(=O)C=C[C@@H]12	SmoAnta	SmoAnta
CHEMBL3913172	CHEMBL3913172	ZBCOVOBWNJSRMN-YKCBXCCJSA-N	C[C@@H]1CC[C@@H]([C@@H](C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)C2=CC(=O)CC[C@H]21	SmoAnta	SmoAnta
CHEMBL3979853	CHEMBL3979853	SUKVSGKOIMEXGX-XVPKGPJRSA-N	C[C@@H]1CC[C@@H]([C@@H](C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)[C@H]2CC(O)CC[C@H]21	SmoAnta	SmoAnta
CHEMBL3906243	CHEMBL3906243	GNPQEIGPKGMXKY-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(N3Cc4ccccc4C3)CC2)c1C	SmoAnta	SmoAnta
CHEMBL3934007	CHEMBL3934007	UQRFQYRVYFKNLW-UHFFFAOYSA-N	Cc1nc(Cc2nnc(N3CCN(c4ccc(C(F)(F)F)cn4)CC3)c(C)c2C)no1	SmoAnta	SmoAnta
CHEMBL3892588	CHEMBL3892588	MGIMZOSALMVRPI-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(C#N)(c3ccc(C(C)(C)O)cn3)CC2)c1C	SmoAnta	SmoAnta
CHEMBL3959511	CHEMBL3959511	BRDQCZVOORYBQS-UHFFFAOYSA-N	CCCCOC(=O)c1cnc(N2CCN(c3nnc(-c4ccc(C(C)C)cc4)c(C)c3C)CC2)cc1C(F)(F)F	SmoAnta	SmoAnta
CHEMBL3981990	CHEMBL3981990	QHYINPMHPSJHOL-CYBMUJFWSA-N	COC(=O)c1cnc(N2CCN(c3nnc(-c4ccc(F)c(Cl)c4)c(C)c3C)C[C@H]2C)cn1	SmoAnta	SmoAnta
CHEMBL3944445	CHEMBL3944445	JDHHLKZLNWGAAV-INIZCTEOSA-N	COC(=O)c1cnc(N2CCN(c3nnc(Cc4ccccc4)c(C)c3C)C[C@@H]2C)cn1	SmoAnta	SmoAnta
CHEMBL3958236	CHEMBL3958236	BICVVNYZNHJZPZ-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(c3nc4ncccc4[nH]3)CC2)c1C	SmoAnta	SmoAnta
CHEMBL3919359	CHEMBL3919359	NSEMGRHHSHKGNG-LJQANCHMSA-N	COC(=O)c1cnc(N2CCN(c3nnc(-c4ccccc4-c4ccccc4)c(C)c3C)C[C@H]2C)cn1	SmoAnta	SmoAnta
CHEMBL3906764	CHEMBL3906764	IPYHGTQGYJQMOA-UHFFFAOYSA-N	COC(=O)c1cnc(N2CCC(c3nnc(Cc4ccccc4)c(C)c3C)CC2)cn1	SmoAnta	SmoAnta
CHEMBL3890551	CHEMBL3890551	FPOARNGOMVMKNX-RLVOKJKJSA-N	CC(=O)Nc1nc2c(s1)C[C@@H]1[C@H](C2)[C@H]([C@@H](C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)CC[C@H]1C	SmoAnta	SmoAnta
CHEMBL3955601	CHEMBL3955601	ACGRNOUTQGLSMF-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(C)(c3nc4ncccc4[nH]3)CC2)c1C	SmoAnta	SmoAnta
CHEMBL3967640	CHEMBL3967640	XQENYCWPJSUPCZ-CQSZACIVSA-N	COC(=O)c1cnc(N2CCN(c3nnc(-c4ccc(C(F)(F)F)cc4)c(C)c3C)C[C@H]2C)cn1	SmoAnta	SmoAnta
CHEMBL3896503	CHEMBL3896503	QQDFLNQCKPEAOT-UHFFFAOYSA-N	Cc1c(Cc2ccccc2)nnc(N2CCC(c3ncc(Cl)[nH]3)CC2)c1C	SmoAnta	SmoAnta
CHEMBL3938550	CHEMBL3938550	MCMYHVXDLUYIPY-OAHLLOKOSA-N	Cc1c(Cc2ccccc2)nnc(N2CCN(c3cncc(C(N)=O)n3)[C@H](C)C2)c1C	SmoAnta	SmoAnta
CHEMBL3959631	CHEMBL3959631	AAUUNSQBGGSYMB-RLVOKJKJSA-N	Cc1nc2c(s1)C[C@@H]1[C@H](C2)[C@H]([C@@H](C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)CC[C@H]1C	SmoAnta	SmoAnta
CHEMBL3909304	CHEMBL3909304	HKUGMAKDLSHOLT-XKPFWTEKSA-N	Cc1ccc2c(n1)[C@H]([C@@H](C)C(=O)Nc1cccc(-c3ccc(OC(F)(F)F)cc3)c1C)CC[C@H]2C	SmoAnta	SmoAnta
CHEMBL1209315	CHEMBL1209315	DZGXRDBKXVINBB-MRXNPFEDSA-N	C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ncco2)c2ccccc12	SmoAnta	SmoAnta
CHEMBL1209317	CHEMBL1209317	WGLCZDHOKCESPF-GOSISDBHSA-N	C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(N2C=CC=CN2)c2ccccc12	SmoAnta	SmoAnta
CHEMBL1209134	CHEMBL1209134	ZYXQNFFWVWSSOK-GOSISDBHSA-N	C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccc(C(=O)O)cc2)c2ccccc12	SmoAnta	SmoAnta
CHEMBL1209316	CHEMBL1209316	FVCGGSFOMIGHEE-QGZVFWFLSA-N	C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-n2ccnc2)c2ccccc12	SmoAnta	SmoAnta
CHEMBL1209378	CHEMBL1209378	FYULLKIZSXNYGE-QGZVFWFLSA-N	C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2cncnc2)c2ccccc12	SmoAnta	SmoAnta
CHEMBL4293519	CHEMBL4293519	XINIIKIEWBDZRW-UHFFFAOYSA-N	CN(C(=O)c1ccccc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta
CHEMBL366255	CHEMBL366255	SWSRBEFGWBCERT-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1	SmoAnta	SmoAnta
CHEMBL4161601	CHEMBL4161601	YCCULQLBJFSHOY-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NCC(C)C)CC3)s2)cc1	SmoAnta	SmoAnta
CHEMBL474892	CHEMBL474892	BDOBNHGYFGVFDD-HSZRJFAPSA-N	Cc1cccc(C(=O)Nc2ccc3c(c2)C[C@H](NCc2nccs2)C3)c1-c1ccc(C(F)(F)F)cc1	SmoAnta	SmoAnta
CHEMBL1813112	CHEMBL1813112	KKLDDEYDXMGNQG-OBZNHSRCSA-N	C[C@]12CN(C(=O)Nc3ccccc3-c3ccccc3)CCN1C(=O)N([C@H]1C[C@@H]1c1ccccc1)C2=O	SmoAnta	SmoAnta
CHEMBL568916	CHEMBL568916	AGEHOAYDTWSQIS-UHFFFAOYSA-N	CCCCC(=O)NCc1ccc2c(cnn2-c2ccc(F)cc2)c1	SmoAnta	SmoAnta
CHEMBL559001	CHEMBL559001	KTKJQWUBDBEZQM-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccc(Cl)cc2)c1	SmoAnta	SmoAnta
CHEMBL3262637	CHEMBL3262637	FKALEJGAFADACH-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(C(=O)N5CCC(O)CC5)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta
CHEMBL4175623	CHEMBL4175623	RRMOZVLBZWVIND-UHFFFAOYSA-N	O=C(Nc1cccc(N2CCCN(Cc3ccc(F)c(F)c3)C2=O)c1)OCc1ccccc1	SmoAnta	SmoAnta
CHEMBL1600636	CHEMBL1600636	NWLFBAVHHJECNF-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NC(C)C)CC3)s2)cc1	SmoAnta	SmoAnta
CHEMBL4215992	CHEMBL4215992	MIRIRXFJHRSWCL-UHFFFAOYSA-N	Cc1cc(-c2ncc(CNC(=O)c3ccc4c(c3)[nH]c3ccccc34)cc2C#N)ccn1	SmoAnta	SmoAnta
CHEMBL522241	CHEMBL522241	HHXPOXSFJXKWIY-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3nnc(Cc4ccc(C(F)(F)F)cc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL551932	CHEMBL551932	ZMTBBWOKUQUMRJ-UHFFFAOYSA-N	CCCN(CCC)C(=O)N(C)Cc1ccc2c(cnn2-c2ccc(F)cc2)c1	SmoAnta	SmoAnta
CHEMBL3259848	CHEMBL3259848	LNMZZUPEAKKHLB-UHFFFAOYSA-N	CCNC(=O)c1cn2c(n1)CN(c1cc(-c3ncc(C)cc3C)c(Cl)cn1)CC2	SmoAnta	SmoAnta
CHEMBL521558	CHEMBL521558	NTZIYOUDVSCPRE-UHFFFAOYSA-N	FC(F)(F)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL4641704	CHEMBL4641704	AWSDDUNNGCDAHC-UHFFFAOYSA-N	CN(C(=O)c1ccc(C(F)(F)F)cc1)C1CCN(C(=O)c2ccccc2Nc2ccnn2C)CC1	SmoAnta	SmoAnta
CHEMBL551873	CHEMBL551873	DPEPZVLAZVAKBK-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccc(C(C)=O)cc2)c1	SmoAnta	SmoAnta
CHEMBL4290843	CHEMBL4290843	DNOPEPQGOQOIGR-UHFFFAOYSA-N	CN(C)c1ccc(C(=O)N(C)C2CCN(c3nnc(-c4ccnn4C)c4ccccc34)CC2)cc1	SmoAnta	SmoAnta
CHEMBL515245	CHEMBL515245	VHIQFTOKJVJIJC-UHFFFAOYSA-N	O=C(Nc1ccc2c(c1)CC(NCc1ccccn1)C2)c1ccccc1-c1ccccc1	SmoAnta	SmoAnta
CHEMBL3262638	CHEMBL3262638	BTAYCTVTHRDDIF-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(C(=O)N5CC(C)NC(C)C5)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta
CHEMBL498017	CHEMBL498017	UHDWNJLWTHGBCP-UHFFFAOYSA-N	N#Cc1ccc(N2CCC(c3cn(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL4450803	CHEMBL4450803	FNMNZBMGWFGLHS-QMMMGPOBSA-N	C[C@H]1C(=O)N(c2c(F)c(F)c(F)c(F)c2F)C(=O)N1Cc1ccccc1	SmoAnta	SmoAnta
CHEMBL4284830	CHEMBL4284830	KPJYOHUNPRHGGZ-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta
CHEMBL4173721	CHEMBL4173721	SSSCMBMMNBOAGG-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NCC4CC4)CC3)s2)cc1	SmoAnta	SmoAnta
CHEMBL1813100	CHEMBL1813100	XRMMCTRJDOBPAE-BMGDILEWSA-N	O=C(Nc1cccc(Cl)c1Cl)N1CCN2C(=O)N([C@@H]3C[C@H]3c3ccccc3)C(=O)[C@H]2C1	SmoAnta	SmoAnta
CHEMBL497209	CHEMBL497209	QJUIBOLEMOFYRT-UHFFFAOYSA-N	FC(F)(F)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccoc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL4294637	CHEMBL4294637	GHRIZTMMUUWAOM-UHFFFAOYSA-N	CN(C(=O)c1ccc(OCc2ccccc2)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta
CHEMBL4474558	CHEMBL4474558	FJGFWLNGWOUFRZ-UHFFFAOYSA-N	Cc1ccc(NCc2c(-c3nnc(N4CCC(C(=O)NC5CCCCC5C)CC4)s3)cnn2C)nc1	SmoAnta	SmoAnta
CHEMBL559874	CHEMBL559874	CHSJMBVVQLTUEE-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccc(C(=O)OC(C)(C)C)cc2)c1	SmoAnta	SmoAnta
CHEMBL3262652	CHEMBL3262652	AFXGOPWFLDYHAG-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(NC(=O)C(F)(F)F)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta
CHEMBL2031079	CHEMBL2031079	WKQVFBAJWKTIBM-UHFFFAOYSA-N	COc1cc(C(=O)NC(=S)Nc2ccc(C)c(C(=O)Nc3ccccc3)c2)cc(OC)c1OC	SmoAnta	SmoAnta
CHEMBL557448	CHEMBL557448	MXEBAZXWGCNURF-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2cccnc2)c1	SmoAnta	SmoAnta
CHEMBL254129	CHEMBL254129	QASFUMOKHFSJGL-LAFRSMQTSA-N	CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C	SmoAnta	SmoAnta
CHEMBL4646599	CHEMBL4646599	ZURYVCJOLFOBMS-UHFFFAOYSA-N	CC(=O)c1ccc(C(=O)N(C)C2CCN(C(=O)c3ccccc3Nc3ccnn3C)CC2)cc1	SmoAnta	SmoAnta
CHEMBL4286296	CHEMBL4286296	DYLOGMITWFWTCN-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(Cl)c3ccccc23)CC1	SmoAnta	SmoAnta
CHEMBL4279209	CHEMBL4279209	NDBGYBOAWIXPJO-UHFFFAOYSA-N	CN(C(=O)c1ccc(N)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta
CHEMBL4455409	CHEMBL4455409	PDECSLMLDDIEBN-MYVCOICNSA-N	C[C@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5ccccc5O)cc4)CC3)cc2)O1	SmoAnta	SmoAnta
CHEMBL1086141	CHEMBL1086141	FZCKCYXBUAXJRW-SFHVURJKSA-N	C[C@H]1CN(c2nnc(N3CC=CC=N3)c3ccccc23)CCN1C(=O)c1ccccc1	SmoAnta	SmoAnta
CHEMBL4164165	CHEMBL4164165	BFLINSZGQJNDHH-UHFFFAOYSA-N	O=C(Nc1ccc(N2CCN(Cc3ccccc3O)CC2)nc1)c1ccccc1C(F)(F)F	SmoAnta	SmoAnta
CHEMBL498457	CHEMBL498457	TWEPAIWYLUBDHG-UHFFFAOYSA-N	OCc1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL423915	CHEMBL423915	JKHYOWBRQRJSTQ-OAQYLSRUSA-N	COC(=O)N[C@@H]1Cc2ccc(NC(=O)c3cccc(C)c3-c3ccc(C(F)(F)F)cc3)cc2C1	SmoAnta	SmoAnta
CHEMBL497819	CHEMBL497819	GYIIAGMRYYSGSS-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3cnc(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL497412	CHEMBL497412	SBGNBKAOBXLSTB-UHFFFAOYSA-N	FC(F)(F)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4occc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL4290044	CHEMBL4290044	APASMGLCIZNUTG-UHFFFAOYSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OC)c(OCc4ccc(C(F)(F)F)cc4)c3)coc2c1	SmoAnta	SmoAnta
CHEMBL523431	CHEMBL523431	OKUDYOSQRBEFPD-UHFFFAOYSA-N	O=C(O)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL4282560	CHEMBL4282560	CRKURCSXYQWAAI-UHFFFAOYSA-N	CN(C(=O)c1ccc(S(=O)(=O)O)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta
CHEMBL3262629	CHEMBL3262629	HFZBTEKWFVRYDZ-UHFFFAOYSA-N	CNC(=O)c1cn2c(n1)CN(c1cc(-c3ncc(C)cc3C)c(Cl)cn1)CC2	SmoAnta	SmoAnta
CHEMBL1084495	CHEMBL1084495	RVTDSUKCBAZCJX-INIZCTEOSA-N	C[C@H]1CN(c2nnc(-c3ncco3)c3ccccc23)CCN1C(=O)c1ccccc1	SmoAnta	SmoAnta
CHEMBL473073	CHEMBL473073	BWKLXPHCBYUBIF-UHFFFAOYSA-N	O=C(Nc1ccc2c(c1)CC(NCc1ccccn1)C2)c1ccccc1-c1ccc(Cl)cc1	SmoAnta	SmoAnta
CHEMBL4285647	CHEMBL4285647	QXVUIAMAXDDBME-UHFFFAOYSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OC)c(OCC=C(C)C)c3)coc2c1	SmoAnta	SmoAnta
CHEMBL4282987	CHEMBL4282987	VWDDISWWOTUKBN-UHFFFAOYSA-N	CN(C(=O)c1ccc(C=O)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta
CHEMBL473703	CHEMBL473703	JKHYOWBRQRJSTQ-UHFFFAOYSA-N	COC(=O)NC1Cc2ccc(NC(=O)c3cccc(C)c3-c3ccc(C(F)(F)F)cc3)cc2C1	SmoAnta	SmoAnta
CHEMBL4543531	CHEMBL4543531	VXYMGTXJZUKBEL-HKFHRXRESA-N	C[C@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5ccc(O)cc5)cc4)CC3)cc2)O1	SmoAnta	SmoAnta
CHEMBL564987	CHEMBL564987	LGWVQZFCSFTXQP-UHFFFAOYSA-N	CCCC(CCC)C(=O)N(C)Cc1ccc2c(cnn2-c2ccc(F)cc2)c1	SmoAnta	SmoAnta
CHEMBL183630	CHEMBL183630	JBPMUXHYANUBMJ-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1	SmoAnta	SmoAnta
CHEMBL4172388	CHEMBL4172388	RVTYJKNYZNNAGJ-UHFFFAOYSA-N	CC1Cc2ccccc2N1C(=O)c1ccc(=O)n(CCC(=O)N2CCN(c3ccccc3)CC2)n1	SmoAnta	SmoAnta
CHEMBL4289354	CHEMBL4289354	LMTSOMUCABFOSB-UHFFFAOYSA-N	CN(C(=O)c1ccc(C(N)=O)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta
CHEMBL365472	CHEMBL365472	LKYAZIWQMLWADO-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OC(C)C)cc1	SmoAnta	SmoAnta
CHEMBL4289775	CHEMBL4289775	FMBPPTSIWDCOEJ-UHFFFAOYSA-N	CN(C(=O)c1ccc(S(N)(=O)=O)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta
CHEMBL3604619	CHEMBL3604619	VQQHHCLBHNOQRQ-UHFFFAOYSA-N	CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NC(=O)Cc4ccccc4)c3)cc2s1	SmoAnta	SmoAnta
CHEMBL4291101	CHEMBL4291101	JQZUGRQYFYQMCE-XDHOZWIPSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OC)c(OC/C=C(\C)CCC=C(C)C)c3)coc2c1	SmoAnta	SmoAnta
CHEMBL4215124	CHEMBL4215124	BLLKBDFOLOWWEK-UHFFFAOYSA-N	COc1cc(CNC(=O)c2ccc3c(c2)[nH]c2ccccc23)cnc1-c1ccnc(C)c1	SmoAnta	SmoAnta
CHEMBL497003	CHEMBL497003	HVCKRXNCZNJASA-UHFFFAOYSA-N	c1ccc(N2CCN(c3nnc(Cc4ccncc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta
CHEMBL4562011	CHEMBL4562011	HTOMCFFSHIGVOM-UHFFFAOYSA-N	CC(O)c1ccnn1-c1nnc(N2CCC(C(=O)NC3CCCCC3C)CC2)s1	SmoAnta	SmoAnta
CHEMBL4286606	CHEMBL4286606	VNYBXAZEXRJNFZ-UHFFFAOYSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OC)c(OCc4ccccc4)c3)coc2c1	SmoAnta	SmoAnta
CHEMBL4467625	CHEMBL4467625	ODXQMAGAYGTXLP-LBPRGKRZSA-N	C[C@H]1C(=O)N(c2ccc(Cl)cc2)C(=S)N1Cc1ccccc1	SmoAnta	SmoAnta
CHEMBL4473720	CHEMBL4473720	GSBOYBYJCZLGGK-YDYNHKSESA-N	C[C@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5ccccn5)cc4)CC3)cc2)O1	SmoAnta	SmoAnta
CHEMBL2152364	CHEMBL2152364	ZYUUFTRHRLWMTH-PUWHGRQFSA-N	C[C@H]1C/C=C\C[C@@H](CC(=O)NCc2ccc(Cl)cc2)C(=O)OC[C@@H](c2ccccc2)NC1=O	SmoAnta	SmoAnta
CHEMBL2152370	CHEMBL2152370	GELMVQBWAPVGHJ-ZYQPHWHESA-N	O=C(C[C@@H]1C/C=C/CCC(=O)O[C@H](c2ccccc2)CNC1=O)NCCCC(F)(F)F	SmoAnta	SmoAnta
CHEMBL3604611	CHEMBL3604611	WYIFAYGGONUSGQ-UHFFFAOYSA-N	CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NC(=O)c4ccccc4Cl)c3)cc2s1	SmoAnta	SmoAnta
CHEMBL3262650	CHEMBL3262650	ZAKXIDSDKFMESX-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(CO)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta
CHEMBL3262631	CHEMBL3262631	TVRPACKUHNZVKX-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(C(=O)N(C)CCO)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta
CHEMBL4171870	CHEMBL4171870	CFYGCTDFNMTVRL-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NC4CC4)CC3)s2)cc1	SmoAnta	SmoAnta
CHEMBL4176279	CHEMBL4176279	IULFORWLKGQXTQ-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)N4CCCC4)CC3)s2)cc1	SmoAnta	SmoAnta
CHEMBL2152381	CHEMBL2152381	FYOPZVCSTLIOCA-CBPPOCRISA-N	O=C(C[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccc(Cl)cn2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta
